April 23 2018 , 0.46814793347999994
April 24 2018 , 0.5184837480333333
April 25 2018 , 0.5981259346
April 26 2018 , 0.37330678355999997
April 27 2018 , 0.383367538455
April 28 2018 , 0.5313844382999999
April 29 2018 , 0.4826648414
April 30 2018 , 0.4175181985
May 01 2018 , 0.41469073156249997
May 02 2018 , 0.4578960090940909
May 03 2018 , 0.5281426055142857
May 04 2018 , 0.6783136810428572
May 05 2018 , 0.4758760233555555
May 06 2018 , 0.60044753555
May 07 2018 , 0.4633864015283333
May 08 2018 , 0.523484244975
May 09 2018 , 0.48944298924999996
May 10 2018 , 0.53646939495
May 11 2018 , 0.4598741978514286
May 12 2018 , 0.4348817020625
May 13 2018 , 0.49382224679000003
May 14 2018 , 0.45089460411666665
May 15 2018 , 0.4189718452583333
May 16 2018 , 0.5085123564714286
May 17 2018 , 0.43680981463888885
May 18 2018 , 0.4035969972625
May 19 2018 , 0.5888767573555556
May 20 2018 , 0.42112226488
May 21 2018 , 0.31007272004
May 22 2018 , 0.3000584244585714
May 23 2018 , 0.5774817268
May 24 2018 , 0.46420100663333336
May 25 2018 , 0.32546287775
May 26 2018 , 0.40440410374
May 27 2018 , 0.4671616256
